Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
16.198938369750977,16.558358811416724,15.827535215459164,16.492464841611433,463680000
17.098485946655273,17.112463394239207,16.283796893806354,16.473492185505755,472153000
16.841901779174805,17.302161688571072,16.599292094417013,17.28419095345656,427968000
15.956327438354492,17.17436698853459,15.91938621875453,16.872852064808622,461149000
15.517034530639648,15.794587854289764,15.145632337338009,15.788597926333088,482352000
15.134650230407715,15.541994845285537,14.838127375234018,15.336325419135894,686070000
14.499672889709473,15.038805502450325,14.368883736371131,14.875069361400836,577610000
14.939964294433594,14.946953020435268,14.032424903135746,14.1522320426541,651397000
15.105697631835938,15.29439418107764,14.765244805229912,14.985890495457909,529066000
15.832526206970215,15.91938634734984,15.36427972508815,15.431172487703748,492903000
15.8125581741333,16.011238859044735,15.36427908858629,15.405213591913181,467972000
15.12766170501709,15.502059340934558,15.013844503778325,15.501060543530391,437321000
15.05777359008789,15.406212969174792,14.85310295738434,15.243474689136713,458483000
15.139639854431152,15.350301342288464,14.441763333884406,14.56656253178919,521918000
15.347305297851562,15.448142878208444,14.70433980225985,15.08372946319901,456235000
15.736679077148438,15.756646452854604,15.420187936175017,15.633844854727334,385935000
16.075138092041016,16.86985906904583,15.976298082766748,16.275815455198785,670517000
16.964704513549805,17.082514988008967,16.146022071859953,16.45951683745517,702366000
17.778396606445312,17.90419557403467,16.774013886344825,16.919779281556753,760538000
18.021005630493164,18.11485450174296,17.516817646879083,17.856271659241287,557049000
17.291179656982422,17.93813754600972,17.109470902798687,17.86425701094861,536671000
16.996652603149414,17.096492342767927,16.622255007793466,16.991659568811933,480748000
16.506441116333008,16.891820697599794,16.451529167696027,16.86186820626566,397865000
17.761423110961914,17.907188485590435,16.885831113737122,17.004639434525583,569776000
17.95511245727539,18.11086201941648,17.41198753684129,17.946128040860202,474646000
18.133825302124023,18.214694569102246,17.663581188162542,17.784387118127725,435460000
18.411376953125,18.815727059641716,17.96110121179728,18.15279222547974,476469000
18.49624252319336,18.90758142194784,18.062939600781153,18.09289210018399,489527000
18.862648010253906,18.93752828432932,18.107862007683355,18.154787385684635,418146000
19.184133529663086,19.243038768382238,18.729864509468054,18.818722242281332,409652000
18.958499908447266,19.19811418839831,18.636018761507295,18.779786567763914,386068000
17.764415740966797,18.20970031636088,17.214302203916876,17.473884755972595,981859000
17.05855369567871,17.418973850532034,16.697135695647425,17.224287400886112,668263000
18.06793212890625,18.088898306614105,17.289184304860864,17.669572848171974,597422000
17.91318130493164,18.67695387002045,17.84728732822926,18.101878818020555,509327000
18.67894744873047,18.687933769017686,17.92416129028976,18.130829518331936,478094000
19.001428604125977,19.13321654286925,18.583102920928454,18.67096091199568,457666000
18.84867286682129,19.11125087643797,18.47127981939262,18.889607370873275,451240000
18.30554962158203,18.657983276915708,18.115856168463772,18.49324928823037,446799000
18.742849349975586,18.83470064400147,18.153796798227294,18.27160730857695,415447000
17.820331573486328,18.490253330046265,17.74145799231606,18.376436118791393,441588000
17.006641387939453,17.529799937560014,16.93874981335424,17.4619083629748,409593000
17.153398513793945,17.436942664447834,16.94273704308187,16.961707525081724,369986000
17.194334030151367,17.378038460617496,16.867859670844496,16.984670392104412,522661000
17.88422966003418,17.91817544800935,16.805964346953886,16.816946359702275,770691000
16.2338809967041,17.895207590473877,16.210917226715885,17.828315779513094,769127000
15.775618553161621,16.311755674946216,15.741673723289146,15.994267589292031,496132000
15.443151473999023,16.013233324318048,15.157610674151138,15.934360715630953,530181000
15.069754600524902,15.515038296538872,14.934971220455097,15.359288739854978,573710000
13.91461181640625,14.356900019307059,13.248683470937443,14.186174234575896,1178865000
13.625078201293945,14.14823567963121,13.569167449536392,14.077350584914733,743157000
13.44337272644043,13.756868510463313,13.329555512837128,13.708945272705602,535751000
13.696038246154785,13.81987638945072,13.328520192699564,13.545235991042178,512657000
13.971678733825684,13.989655763301307,13.35149264648823,13.441373984164738,624873000
14.368159294128418,14.455045254829914,14.107501412023929,14.138460000064642,486612000
